id,exam,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source,round,ai_corrected
517,ipe_industrial,3,2025_3,"학생(STUDENT) 테이블에 컴퓨터정보과 학생 120명, 인터넷정보 과 학생 160명, 사무자동화과 학생 80명에 관한 데이터가 있다고 했을 때, 다음에 주어지는 SQL문 ㉠, ㉡, ㉢을 각각 실행 시키면, 결과 튜플 수는 각각 몇 개인가? (단, DEPT는 학과 컬럼명임) ㉠ SELECT DISTINCT DEPT FROM STUDENT; ㉡ SELECT DEPT FROM STUDENT; ㉢ SELECT COUNT(DISTINCT DEPT) FROM STUDENT WHERE DEPT = ‘컴퓨터정보과’;","㉠ 3, ㉡ 360, ㉢ 1","㉠ 360, ㉡ 3, ㉢ 120","㉠ 3, ㉡ 360, ㉢ 120","㉠ 360, ㉡ 3, ㉢ 1",1,"㉠ DISTINCT DEPT는 서로 다른 학과 수인 3, ㉡ DEPT(전체 조회)는 전체 튜플 수인 120+160+80=360, ㉢ 컴퓨터정보과로 필터링 후 DISTINCT DEPT는 그 학과 하나뿐이므로 1입니다.",167,cbt,2025_3,0
518,ipe_industrial,3,2022_3,E-R 다이어그램에서 사각형이 의미하는 것은?,개체 타입,관계 타입,속성,기본키 속성,1,E-R 다이어그램에서 사각형은 개체(Entity) 타입을 나타냅니다.,168,cbt,2022_3,0
519,ipe_industrial,3,2023_2,E-R 다이어그램에서 사각형이 의미하는 것은?,개체 타입,관계 타입,속성,기본키 속성,1,E-R 다이어그램에서 사각형은 개체(Entity) 타입을 나타냅니다.,168,cbt,2023_2,0
520,ipe_industrial,3,2025_3,E-R 다이어그램에서 사각형이 의미하는 것은?,개체 타입,관계 타입,속성,기본키 속성,1,E-R 다이어그램에서 사각형은 개체(Entity) 타입을 나타냅니다.,168,cbt,2025_3,0
521,ipe_industrial,3,2022_3,릴레이션을 구성하는 행을 의미하는 용어는?,속성,튜플,도메인,차수,2,릴레이션을 구성하는 하나의 행을 튜플(Tuple)이라고 합니다.,169,cbt,2022_3,0
522,ipe_industrial,3,2022_3,"아래 SQL 문에서 WHERE 절의 조건이 의미하는 것은? SELECT 이름, 과목, 점수 FROM 학생 WHERE 이름 NOT LIKE ‘박_ _’;",‘박’으로 시작되는 모든 문자 이름을 검색한다.,‘박’으로 시작하지 않는 모든 문자 이름을 검색한다.,‘박’으로 시작하는 3글자의 문자 이름을 검색한다.,‘박’으로 시작하지 않는 3글자의 문자 이름을 검색한다.,4,"NOT LIKE '박__'는 '박'으로 시작하면서 정확히 3글자인 이름을 '제외'하는 조건이므로, '박'으로 시작하는 3글자 이름이 아닌 것을 검색합니다.",170,cbt,2022_3,0
523,ipe_industrial,3,2024_1,"아래 SQL 문에서 WHERE 절의 조건이 의미하는 것은? SELECT 이름, 과목, 점수 FROM 학생 WHERE 이름 NOT LIKE ‘박_ _’;",‘박’으로 시작되는 모든 문자 이름을 검색한다.,‘박’으로 시작하지 않는 모든 문자 이름을 검색한다.,‘박’으로 시작하는 3글자의 문자 이름을 검색한다.,‘박’으로 시작하지 않는 3글자의 문자 이름을 검색한다.,4,"NOT LIKE '박__'는 '박'으로 시작하면서 정확히 3글자인 이름을 '제외'하는 조건이므로, '박'으로 시작하는 3글자 이름이 아닌 것을 검색합니다.",170,cbt,2024_1,0
524,ipe_industrial,3,신규작성,n개의 정점으로 구성된 무방향 그래프의 최대 간선수는?,n(n+1),n(n-1) / 2,n²,2n,2,"n개의 정점을 가진 무방향 그래프에서 서로 다른 두 정점을 잇는 조합의 수, 즉 nC2 = n(n-1)/2가 최대 간선 수입니다.",171,concept,,0
526,ipe_industrial,3,2025_3,n개의 정점으로 구성된 무방향 그래프의 최대 간선수는?,n(n+1),n(n-1) / 2,n²,2n,2,"n개의 정점을 가진 무방향 그래프에서 서로 다른 두 정점을 잇는 조합의 수, 즉 nC2 = n(n-1)/2가 최대 간선 수입니다.",171,cbt,2025_3,1
527,ipe_industrial,3,2022_3,키 값으로부터 주소 변환을 위해서 해시 함수나 색인 테이블을 사용하는 파일 구조는?,순차 파일,분할 파일,직접 파일,색인 순차 파일,3,직접 파일(Direct File)은 해시 함수 등을 이용해 키 값으로부터 물리적 저장 주소를 직접 계산해내는 파일 구조입니다.,172,cbt,2022_3,0
528,ipe_industrial,3,2023_3,키 값으로부터 주소 변환을 위해서 해시 함수나 색인 테이블을 사용하는 파일 구조는?,순차 파일,분할 파일,직접 파일,색인 순차 파일,3,직접 파일(Direct File)은 해시 함수 등을 이용해 키 값으로부터 물리적 저장 주소를 직접 계산해내는 파일 구조입니다.,172,cbt,2023_3,0
529,ipe_industrial,3,2022_3,데이터베이스 관리 시스템(DBMS)의 필수 기능이 아닌 것은?,제어 기능,조작 기능,정의 기능,운영 기능,4,DBMS의 필수 기능은 정의·조작·제어 기능입니다. '운영 기능'은 이 표준 분류에 속하지 않습니다.,173,cbt,2022_3,0
530,ipe_industrial,3,2023_2,데이터베이스 관리 시스템(DBMS)의 필수 기능이 아닌 것은?,제어 기능,조작 기능,정의 기능,운영 기능,4,DBMS의 필수 기능은 정의·조작·제어 기능입니다. '운영 기능'은 이 표준 분류에 속하지 않습니다.,173,cbt,2023_2,0
531,ipe_industrial,3,2023_3,데이터베이스 관리 시스템(DBMS)의 필수 기능이 아닌 것은?,제어 기능,조작 기능,정의 기능,운영 기능,4,DBMS의 필수 기능은 정의·조작·제어 기능입니다. '운영 기능'은 이 표준 분류에 속하지 않습니다.,173,cbt,2023_3,0
532,ipe_industrial,3,2025_3,데이터베이스 관리 시스템(DBMS)의 필수 기능이 아닌 것은?,제어 기능,조작 기능,정의 기능,운영 기능,4,DBMS의 필수 기능은 정의·조작·제어 기능입니다. '운영 기능'은 이 표준 분류에 속하지 않습니다.,173,cbt,2025_3,0
533,ipe_industrial,3,2022_3,데이터베이스의 설계 과정을 올바르게 나열한 것은?,요구 조건 분석 → 개념적 설계 → 물리적 설계 → 논리적 설계,요구 조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계,요구 조건 분석 → 논리적 설계 → 개념적 설계 → 물리적 설계,요구 조건 분석 → 물리적 설계 → 개념적 설계 → 논리적 설계,2,데이터베이스 설계는 요구조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계 순으로 진행됩니다.,174,cbt,2022_3,0
534,ipe_industrial,3,2025_1,데이터베이스의 설계 과정을 올바르게 나열한 것은?,요구 조건 분석 → 개념적 설계 → 물리적 설계 → 논리적 설계,요구 조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계,요구 조건 분석 → 논리적 설계 → 개념적 설계 → 물리적 설계,요구 조건 분석 → 물리적 설계 → 개념적 설계 → 논리적 설계,2,데이터베이스 설계는 요구조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계 순으로 진행됩니다.,174,cbt,2025_1,0
535,ipe_industrial,3,2026_1,데이터베이스의 설계 과정을 올바르게 나열한 것은?,요구 조건 분석 → 개념적 설계 → 물리적 설계 → 논리적 설계,요구 조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계,요구 조건 분석 → 논리적 설계 → 개념적 설계 → 물리적 설계,요구 조건 분석 → 물리적 설계 → 개념적 설계 → 논리적 설계,2,데이터베이스 설계는 요구조건 분석 → 개념적 설계 → 논리적 설계 → 물리적 설계 순으로 진행됩니다.,174,cbt,2026_1,0
536,ipe_industrial,1,2023_1,다음 중 배치(Placement) 전략에 대한 설명으로 옳은 것은?,새로 반입된 프로그램을 주기억장치의 어디에 위치시킬 것인 가를 결정하는 전략이다.,주기억장치에 넣을 다음 프로그램이나 데이터를 보조기억장치 에서 주기억장치로 언제 가져올 것인가를 결정하는 전략이다.,새로 주기억장치에 배치되어야 할 프로그램이 적재될 장소를 마련하기 위해 어떤 프로그램이나 데이터를 제거할 지 결정하 는 전략이다.,실행 중인 프로그램에 의해 참조될 프로그램이나 데이터를 미 리 예상하여 적재하는 전략이다.,1,배치(Placement) 전략은 새로 반입된 프로그램/데이터를 주기억장치의 어느 위치에 둘 것인지 결정하는 전략입니다(최초/최적/최악 적합 등).,175,cbt,2023_1,0
537,ipe_industrial,1,2025_3,다음 중 배치(Placement) 전략에 대한 설명으로 옳은 것은?,새로 반입된 프로그램을 주기억장치의 어디에 위치시킬 것인 가를 결정하는 전략이다.,주기억장치에 넣을 다음 프로그램이나 데이터를 보조기억장 치에서 주기억장치로 언제 가져올 것인가를 결정하는 전략이 다.,새로 주기억장치에 배치되어야 할 프로그램이 적재될 장소를 마련하기 위해 어떤 프로그램이나 데이터를 제거할 지 결정하 는 전략이다.,실행 중인 프로그램에 의해 참조될 프로그램이나 데이터를 미리 예상하여 적재하는 전략이다.,1,배치(Placement) 전략은 새로 반입된 프로그램/데이터를 주기억장치의 어느 위치에 둘 것인지 결정하는 전략입니다(최초/최적/최악 적합 등).,175,cbt,2025_3,0
538,ipe_industrial,1,2023_1,OSI 7계층 중 데이터 링크 계층의 프로토콜에 해당하지 않는 것은?,HDLC,PPP,LLC,UDP,4,UDP는 전송 계층 프로토콜입니다. HDLC·PPP·LLC는 모두 데이터 링크 계층 프로토콜입니다.,176,cbt,2023_1,0
539,ipe_industrial,1,2023_1,세마포어(Semaphore)에 관한 설명 중 옳지 않은 것은?,상호배제 문제를 해결하기 위하여 사용된다.,정수의 변수로서 양의 값만을 가진다.,여러 개의 프로세스가 동시에 그 값을 수정하지 못한다.,세마포어에 대한 연산은 처리 도중에 인터럽트 되어서는 안된다.,2,"세마포어는 0 이상의 정수뿐 아니라 구현에 따라 다양한 값을 가질 수 있는 변수로, '양의 값만' 가진다는 설명은 옳지 않습니다.",177,cbt,2023_1,0
540,ipe_industrial,1,2023_3,세마포어(Semaphore)에 관한 설명 중 옳지 않은 것은?,상호배제 문제를 해결하기 위하여 사용된다.,정수의 변수로서 양의 값만을 가진다.,여러 개의 프로세스가 동시에 그 값을 수정하지 못한다.,세마포어에 대한 연산은 처리 도중에 인터럽트 되어서는 안된다.,2,"세마포어는 0 이상의 정수뿐 아니라 구현에 따라 다양한 값을 가질 수 있는 변수로, '양의 값만' 가진다는 설명은 옳지 않습니다.",177,cbt,2023_3,0
541,ipe_industrial,1,2025_1,세마포어(Semaphore)에 관한 설명 중 옳지 않은 것은?,상호배제 문제를 해결하기 위하여 사용된다.,정수의 변수로서 양의 값만을 가진다.,여러 개의 프로세스가 동시에 그 값을 수정하지 못한다.,세마포어에 대한 연산은 처리 도중에 인터럽트 되어서는 안된다.,2,"세마포어는 0 이상의 정수뿐 아니라 구현에 따라 다양한 값을 가질 수 있는 변수로, '양의 값만' 가진다는 설명은 옳지 않습니다.",177,cbt,2025_1,0
542,ipe_industrial,1,2023_1,객체지향 기법의 캡슐화(Encapsulation)에 대한 설명으로 틀린 것 은?,객체 간의 결합도가 높아진다.,변경 발생 시 오류의 파급 효과가 적다.,소프트웨어 재사용성이 높아진다.,인터페이스가 단순화된다.,1,캡슐화는 데이터와 연산을 하나로 묶어 객체 간 결합도를 '낮추고' 인터페이스를 단순화하며 재사용성을 높입니다. 결합도가 높아진다는 설명은 반대로 된 틀린 설명입니다.,178,cbt,2023_1,0
543,ipe_industrial,1,2023_3,객체지향 기법의 캡슐화(Encapsulation)에 대한 설명으로 틀린 것 은?,객체 간의 결합도가 높아진다.,변경 발생 시 오류의 파급 효과가 적다.,소프트웨어 재사용성이 높아진다.,인터페이스가 단순화된다.,1,캡슐화는 데이터와 연산을 하나로 묶어 객체 간 결합도를 '낮추고' 인터페이스를 단순화하며 재사용성을 높입니다. 결합도가 높아진다는 설명은 반대로 된 틀린 설명입니다.,178,cbt,2023_3,0
544,ipe_industrial,1,2023_1,UNIX 시스템에서 파일의 권한 모드 설정에 관한 명령어는?,chmod,cp,ls,chown,1,"chmod는 UNIX에서 파일의 권한(모드)을 설정하는 명령어입니다. chown은 소유자 변경, cp는 복사, ls는 목록 조회 명령입니다.",179,cbt,2023_1,0
545,ipe_industrial,1,2024_1,UNIX 시스템에서 파일의 권한 모드 설정에 관한 명령어는?,chmod,cp,ls,chown,1,"chmod는 UNIX에서 파일의 권한(모드)을 설정하는 명령어입니다. chown은 소유자 변경, cp는 복사, ls는 목록 조회 명령입니다.",179,cbt,2024_1,0
546,ipe_industrial,1,2025_3,UNIX 시스템에서 파일의 권한 모드 설정에 관한 명령어는?,chmod,cp,ls,chown,1,"chmod는 UNIX에서 파일의 권한(모드)을 설정하는 명령어입니다. chown은 소유자 변경, cp는 복사, ls는 목록 조회 명령입니다.",179,cbt,2025_3,0
547,ipe_industrial,1,2023_1,객체 지향 개념에서 이미 정의되어 있는 상위 클래스(수퍼 클래스 혹은 부모 클래스)의 메소드를 비롯한 모든 속성을 하위 클래스가 물려 받는 것을 무엇이라고 하는가?,Abstraction,Method,Inheritance,Message,3,상속(Inheritance)은 상위 클래스의 속성과 메소드를 하위 클래스가 물려받는 객체지향 개념입니다.,180,cbt,2023_1,0
548,ipe_industrial,1,2025_3,객체 지향 개념에서 이미 정의되어 있는 상위 클래스(수퍼 클래스 혹은 부모 클래스)의 메소드를 비롯한 모든 속성을 하위 클래스가 물려 받는 것을 무엇이라고 하는가?,Abstraction,Method,Inheritance,Message,3,상속(Inheritance)은 상위 클래스의 속성과 메소드를 하위 클래스가 물려받는 객체지향 개념입니다.,180,cbt,2025_3,0
549,ipe_industrial,1,2023_1,관계 대수 중 순수 관계 연산이 아닌 것은?,Difference,Join,Select,Project,1,"순수 관계 연산에는 Select, Project, Join, Division이 있습니다. Difference(차집합)는 일반 집합 연산자입니다.",181,cbt,2023_1,0
550,ipe_industrial,1,2025_1,관계 대수 중 순수 관계 연산이 아닌 것은?,Difference,Join,Select,Project,1,"순수 관계 연산에는 Select, Project, Join, Division이 있습니다. Difference(차집합)는 일반 집합 연산자입니다.",181,cbt,2025_1,0
551,ipe_industrial,1,2026_1,관계 대수 중 순수 관계 연산이 아닌 것은?,Difference,Join,Select,Project,1,"순수 관계 연산에는 Select, Project, Join, Division이 있습니다. Difference(차집합)는 일반 집합 연산자입니다.",181,cbt,2026_1,0
552,ipe_industrial,3,2023_1,다음과 같은 테이블이 있다. 이 릴레이션의 차수는? 학번(SNO)이름(SNAME)학년(YEAR)학과(DEPT) 100홍길동4전기 200임꺽정1컴퓨터 300이몽룡2전자 400강감찬4제어계측 500김유신3컴퓨터,500,24,4,5,3,릴레이션의 차수(Degree)는 속성(열)의 개수를 의미합니다. 표에는 학번·이름·학년·학과 4개 속성이 있으므로 차수는 4입니다.,182,cbt,2023_1,0
553,ipe_industrial,3,2023_1,다음 중 교차곱을 의미하는 기호는?,∪,∩,-,×,4,"×는 교차곱(Cartesian Product, CROSS PRODUCT)을 나타내는 기호입니다.",183,cbt,2023_1,0
554,ipe_industrial,3,2024_1,다음 중 교차곱을 의미하는 기호는?,∪,∩,-,×,4,"×는 교차곱(Cartesian Product, CROSS PRODUCT)을 나타내는 기호입니다.",183,cbt,2024_1,0
555,ipe_industrial,3,2023_1,릴레이션에 관한 설명 중 옳은 내용 모두를 나열한 것은? ㉠ 하나의 릴레이션에서 튜플의 순서는 존재한다. ㉡ 한 릴레이션에 나타난 속성 값은 논리적으로 분해 가 능한 값이어야 한다. ㉢ 한 릴레이션 내의 튜플은 중복 가능하다. ㉣ 각 속성은 릴레이션 내에서 유일한 이름을 가진다.,㉠,㉣,"㉡, ㉢","㉡, ㉢, ㉣",2,"각 속성은 릴레이션 내에서 유일한 이름을 가져야 한다는 설명(㉣)만 옳습니다. 튜플에는 순서가 없고 중복도 허용되지 않으며, 속성 값은 원자값이어야 하므로 나머지 설명은 모두 릴레이션의 실제 특성과 다릅니다.",184,cbt,2023_1,0
556,ipe_industrial,3,2025_2,릴레이션에 관한 설명 중 옳은 내용 모두를 나열한 것은? ㉠ 하나의 릴레이션에서 튜플의 순서는 존재한다. ㉡ 한 릴레이션에 나타난 속성 값은 논리적으로 분해 가 능한 값이어야 한다. ㉢ 한 릴레이션 내의 튜플은 중복 가능하다. ㉣ 각 속성은 릴레이션 내에서 유일한 이름을 가진다.,㉠,㉣,"㉡, ㉢","㉡, ㉢, ㉣",2,"각 속성은 릴레이션 내에서 유일한 이름을 가져야 한다는 설명(㉣)만 옳습니다. 튜플에는 순서가 없고 중복도 허용되지 않으며, 속성 값은 원자값이어야 하므로 나머지 설명은 모두 릴레이션의 실제 특성과 다릅니다.",184,cbt,2025_2,0
557,ipe_industrial,3,2023_1,다음 트리를 전위 순서(Pre-order)로 운행한 결과는?,A B C D E F G H,D B G H E F C A,A B D C E G H F,B D G H E F A C,3,전위 순회(Preorder)는 '루트 → 왼쪽 서브트리 → 오른쪽 서브트리' 순서로 노드를 방문합니다. 구체적 순서는 그림의 트리 구조에 따라 결정됩니다.,185,cbt,2023_1,0
558,ipe_industrial,3,2023_3,다음 트리를 전위 순서(Pre-order)로 운행한 결과는?,A B C D E F G H,D B G H E F C A,A B D C E G H F,B D G H E F A C,3,전위 순회(Preorder)는 '루트 → 왼쪽 서브트리 → 오른쪽 서브트리' 순서로 노드를 방문합니다. 구체적 순서는 그림의 트리 구조에 따라 결정됩니다.,185,cbt,2023_3,0
559,ipe_industrial,3,2025_3,다음 트리를 전위 순서(Pre-order)로 운행한 결과는?,A B C D E F G H,D B G H E F C A,A B D C E G H F,B D G H E F A C,3,전위 순회(Preorder)는 '루트 → 왼쪽 서브트리 → 오른쪽 서브트리' 순서로 노드를 방문합니다. 구체적 순서는 그림의 트리 구조에 따라 결정됩니다.,185,cbt,2025_3,0
560,ipe_industrial,3,2023_1,제2정규형에서 제3정규형이 되기 위한 조건은?,원자 값이 아닌 도메인을 분해,부분 함수 종속 제거,이행 함수 종속 제거,후보 키를 통하지 않은 조인 종속 제거,3,제2정규형에서 제3정규형이 되려면 이행 함수 종속을 제거해야 합니다.,186,cbt,2023_1,0
561,ipe_industrial,3,2025_2,제2정규형에서 제3정규형이 되기 위한 조건은?,원자 값이 아닌 도메인을 분해,부분 함수 종속 제거,이행 함수 종속 제거,후보 키를 통하지 않은 조인 종속 제거,3,제2정규형에서 제3정규형이 되려면 이행 함수 종속을 제거해야 합니다.,186,cbt,2025_2,0
562,ipe_industrial,3,2023_1,SQL 명령어 중 DDL에 해당하는 것은?,SELECT,UPDATE,DELETE,ALTER,4,ALTER는 테이블 구조를 변경하는 DDL 명령어입니다. SELECT·UPDATE·DELETE는 DML입니다.,187,cbt,2023_1,0
563,ipe_industrial,3,2024_1,SQL 명령어 중 DDL에 해당하는 것은?,SELECT,UPDATE,DELETE,ALTER,4,ALTER는 테이블 구조를 변경하는 DDL 명령어입니다. SELECT·UPDATE·DELETE는 DML입니다.,187,cbt,2024_1,0
564,ipe_industrial,3,2025_2,SQL 명령어 중 DDL에 해당하는 것은?,SELECT,UPDATE,DELETE,ALTER,4,ALTER는 테이블 구조를 변경하는 DDL 명령어입니다. SELECT·UPDATE·DELETE는 DML입니다.,187,cbt,2025_2,0
565,ipe_industrial,3,2023_1,관계 데이터 모델에서 하나의 애트리뷰트(Attribute)가 취할 수 있는 모든 원자값들의 집합을 무엇이라고 하는가?,도메인,스키마,튜플,엔티티,1,하나의 애트리뷰트가 취할 수 있는 원자값들의 집합을 도메인(Domain)이라고 합니다.,188,cbt,2023_1,0
566,ipe_industrial,3,2023_3,관계 데이터 모델에서 하나의 애트리뷰트(Attribute)가 취할 수 있는 모든 원자값들의 집합을 무엇이라고 하는가?,도메인,스키마,튜플,엔티티,1,하나의 애트리뷰트가 취할 수 있는 원자값들의 집합을 도메인(Domain)이라고 합니다.,188,cbt,2023_3,0
567,ipe_industrial,3,2023_1,"자료를 구조에 따라 분류할 경우, 성격이 나머지 셋과 다른 하나는?",스택,그래프,큐,데크,2,그래프(Graph)는 비선형 자료구조입니다. 스택·큐·데크는 모두 선형 자료구조입니다.,189,cbt,2023_1,0
568,ipe_industrial,3,2025_2,"자료를 구조에 따라 분류할 경우, 성격이 나머지 셋과 다른 하나는?",스택,그래프,큐,데크,2,그래프(Graph)는 비선형 자료구조입니다. 스택·큐·데크는 모두 선형 자료구조입니다.,189,cbt,2025_2,0
569,ipe_industrial,3,2023_1,양쪽 끝에서 노드의 삽입과 삭제가 허용되는 선형 리스트는?,스택(Stack),큐(Queue),데크(Deque),연결 리스트(Linked List),3,데크(Deque)는 양쪽 끝에서 삽입과 삭제가 모두 허용되는 선형 리스트입니다.,190,cbt,2023_1,0
570,ipe_industrial,3,2023_1,해싱에서 서로 다른 두 개 이상의 레코드가 동일한 주소를 갖는 현상을 의미하는 것은?,Synonym,Collision,Bucket,Slot,2,Collision(충돌)은 서로 다른 두 개 이상의 레코드가 해싱 결과 동일한 주소를 갖게 되는 현상입니다.,191,cbt,2023_1,0
571,ipe_industrial,3,2024_1,해싱에서 서로 다른 두 개 이상의 레코드가 동일한 주소를 갖는 현상을 의미하는 것은?,Synonym,Collision,Bucket,Slot,2,Collision(충돌)은 서로 다른 두 개 이상의 레코드가 해싱 결과 동일한 주소를 갖게 되는 현상입니다.,191,cbt,2024_1,0
572,ipe_industrial,3,2023_1,STUDENT 릴레이션에 대한 SELECT 권한을 모든 사용자에게 허가하 는 SQL 명령문은?,GRANT SELECT FROM STUDENT TO PROTECT;,GRANT SELECT ON STUDENT TO PUBLIC;,GRANT SELECT FROM STUDENT TO ALL;,GRANT SELECT ON STUDENT TO ALL;,2,GRANT SELECT ON STUDENT TO PUBLIC;은 STUDENT 테이블에 대한 SELECT 권한을 모든 사용자(PUBLIC)에게 부여하는 SQL 명령입니다.,192,cbt,2023_1,0
573,ipe_industrial,3,2023_1,트랜잭션(Transaction)의 특성에 해당하지 않는 것은?,Atomicity,Consistency,Isolation,Distribution,4,"트랜잭션의 특성(ACID)은 원자성·일관성·독립성·영속성이며, Distribution(분산성)은 여기에 해당하지 않습니다.",193,cbt,2023_1,0
574,ipe_industrial,3,2023_3,트랜잭션(Transaction)의 특성에 해당하지 않는 것은?,Atomicity,Consistency,Isolation,Distribution,4,"트랜잭션의 특성(ACID)은 원자성·일관성·독립성·영속성이며, Distribution(분산성)은 여기에 해당하지 않습니다.",193,cbt,2023_3,0
575,ipe_industrial,3,2023_1,한 릴레이션의 기본키를 구성하는 어떠한 속성 값도 널(null) 값이나 중복 값을 가질 수 없다는 것을 의미하는 것은?,참조 무결성 제약 조건,주소 무결성 제약 조건,원자값 무결성 제약 조건,개체 무결성 제약 조건,4,개체 무결성 제약 조건은 기본키를 구성하는 속성이 Null이나 중복 값을 가질 수 없다는 규정입니다.,194,cbt,2023_1,0
576,ipe_industrial,3,2023_1,SQL 문에서 테이블 생성에 사용되는 문장은?,CREATE,ALTER,SELECT,DROP,1,CREATE는 테이블 등을 새로 생성할 때 사용하는 SQL 문입니다.,195,cbt,2023_1,0
577,ipe_industrial,3,2023_1,개체-관계 모델의 E-R 다이어그램에서 속성을 의미하는 그래픽 표현은?,사각형,타원,마름모,삼각형,2,E-R 다이어그램에서 속성(Attribute)은 타원으로 표현됩니다.,196,cbt,2023_1,0
578,ipe_industrial,3,2024_1,개체-관계 모델의 E-R 다이어그램에서 속성을 의미하는 그래픽 표현은?,사각형,타원,마름모,삼각형,2,E-R 다이어그램에서 속성(Attribute)은 타원으로 표현됩니다.,196,cbt,2024_1,0
579,ipe_industrial,3,2023_1,데이터베이스 설계 단계 중 물리적 설계 단계와 거리가 먼 것은?,저장 레코드 양식 설계,스키마의 평가 및 정제,레코드 집중의 분석 및 설계,접근 경로 설계,2,"'스키마의 평가 및 정제'는 논리적 설계 단계의 작업이며, 저장 레코드 양식 설계·접근 경로 설계 등 물리적 설계 단계의 작업과는 거리가 있습니다.",197,cbt,2023_1,0
580,ipe_industrial,3,2023_1,학생 테이블에서 학번이 “1144077”인 학생의 학년을 “2”로 수정하기 위한 SQL 질의어는?,UPDATE 학년=“2” FROM 학생 WHERE 학번=“1144077”;,UPDATE 학생 SET 학년=“2” WHERE 학번=“1144077”;,REPLACE FROM 학생 SET 학년=“2” WHERE 학번 =“1144077”;,REPLACE 학년=“2” SET 학생 WHEN 학번=“1144077”;,2,특정 튜플의 값을 변경할 때는 'UPDATE 테이블 SET 컬럼=값 WHERE 조건;' 형식을 사용합니다.,198,cbt,2023_1,0
581,ipe_industrial,3,2026_1,학생 테이블에서 학번이 “1144077”인 학생의 학년을 “2”로 수정하기 위한 SQL 질의어는?,UPDATE 학년=“2” FROM 학생 WHERE 학번=“1144077”;,UPDATE 학생 SET 학년=“2” WHERE 학번=“1144077”;,REPLACE FROM 학생 SET 학년=“2” WHERE 학번 =“1144077”;,REPLACE 학년=“2” SET 학생 WHEN 학번=“1144077”;,2,특정 튜플의 값을 변경할 때는 'UPDATE 테이블 SET 컬럼=값 WHERE 조건;' 형식을 사용합니다.,198,cbt,2026_1,0
582,ipe_industrial,1,2023_2,"프로세스 스케줄링 방법 중 시분할 시스템을 위해 고안되었으며, 타임 슬라이스라는 작은 단위 시간이 정의되고 이 단위 시간 동안 CPU를 제공하는 방법은?",선입선출,다단계 큐,라운드 로빈,다단계 피드백 큐,3,"라운드 로빈(Round Robin)은 시분할 시스템을 위해 고안된 기법으로, 정해진 타임 슬라이스만큼씩 순환하며 CPU를 배분합니다.",199,cbt,2023_2,0
583,ipe_industrial,1,2023_2,다음은 무엇에 관한 정의인가? ㆍ실행 중인 프로그램 ㆍ비동기적 행위를 일으키는 주체 ㆍ프로시저가 활동 중인 것 ㆍPCB를 가진 프로그램,PROCESS,WORKING SET,MONITOR,SEMAPHORE,1,실행 중인 프로그램이면서 PCB를 가지고 비동기적 행위를 일으키는 것은 프로세스(Process)의 정의입니다.,200,cbt,2023_2,0
584,ipe_industrial,1,2025_3,다음은 무엇에 관한 정의인가? ㆍ실행 중인 프로그램 ㆍ비동기적 행위를 일으키는 주체 ㆍ프로시저가 활동 중인 것 ㆍPCB를 가진 프로그램,PROCESS,WORKING SET,MONITOR,SEMAPHORE,1,실행 중인 프로그램이면서 PCB를 가지고 비동기적 행위를 일으키는 것은 프로세스(Process)의 정의입니다.,200,cbt,2025_3,0
585,ipe_industrial,1,2023_2,"연산 P, V와 정수 변수를 이용하여 동기화 문제를 해결하는 것은?",Critical Section,Monitor,Semaphore,Mutual Exclusion,3,"세마포어(Semaphore)는 P, V 두 연산과 정수 변수를 이용해 프로세스 간 동기화 문제를 해결하는 기법입니다.",201,cbt,2023_2,0
586,ipe_industrial,1,2024_1,"연산 P, V와 정수 변수를 이용하여 동기화 문제를 해결하는 것은?",Critical Section,Monitor,Semaphore,Mutual Exclusion,3,"세마포어(Semaphore)는 P, V 두 연산과 정수 변수를 이용해 프로세스 간 동기화 문제를 해결하는 기법입니다.",201,cbt,2024_1,0
587,ipe_industrial,1,2025_2,"연산 P, V와 정수 변수를 이용하여 동기화 문제를 해결하는 것은?",Critical Section,Monitor,Semaphore,Mutual Exclusion,3,"세마포어(Semaphore)는 P, V 두 연산과 정수 변수를 이용해 프로세스 간 동기화 문제를 해결하는 기법입니다.",201,cbt,2025_2,0
588,ipe_industrial,1,2026_1,"연산 P, V와 정수 변수를 이용하여 동기화 문제를 해결하는 것은?",Critical Section,Monitor,Semaphore,Mutual Exclusion,3,"세마포어(Semaphore)는 P, V 두 연산과 정수 변수를 이용해 프로세스 간 동기화 문제를 해결하는 기법입니다.",201,cbt,2026_1,0
589,ipe_industrial,1,2023_2,데이터 통신에서 Hamming Code를 이용하여 에러를 정정하는 방식은?,군계수 체크 방식,자기정정 부호 방식,패리티 체크 방식,정마크 부호 방식,2,해밍 코드를 이용한 오류 정정은 스스로 오류 위치를 찾아 정정하는 '자기정정 부호 방식'에 해당합니다.,202,cbt,2023_2,0
